case_id,MRI_Shape,WT_Dice,TC_Dice,ET_Dice,WT_HD95,TC_HD95,ET_HD95,fg_volume,fg_mean_t1n,fg_mean_t1c,fg_mean_t2w,fg_mean_t2f,BG_Dice_wo,NC_Dice_wo,ED_Dice_wo,ET_Dice_wo,NC_Volume,ED_Volume,ET_Volume,BG_Volume,BG_Precision,NC_Precision,ED_Precision,ET_Precision,BG_Recall,NC_Recall,ED_Recall,ET_Recall,BG_F1,NC_F1,ED_F1,ET_F1,BG_TP,BG_FP,BG_FN,NC_TP,NC_FP,NC_FN,ED_TP,ED_FP,ED_FN,ET_TP,ET_FP,ET_FN,conf_BG_BG,conf_BG_NC,conf_BG_ED,conf_BG_ET,conf_NC_BG,conf_NC_NC,conf_NC_ED,conf_NC_ET,conf_ED_BG,conf_ED_NC,conf_ED_ED,conf_ED_ET,conf_ET_BG,conf_ET_NC,conf_ET_ED,conf_ET_ET,GT_Unique_Labels,recons_unique_labels,FP_Count,FP_Boundary_Ratio,FP_in_BG,FP_in_NC,FP_in_ED,FP_in_ET
BraTS-GLI-01293-000,"torch.Size([1, 4, 240, 240, 155])",0.8554017543792725,0.8559358716011047,0.568351149559021,8.5440034866333,7.549834251403809,13.928388595581055,129521,233.99725,338.8734436035156,1187.8217,457.66827,0.9979411959648132,0.871563732624054,0.758094847202301,0.5583350658416748,82204,35575,11742,8798479,0.9972247655094243,0.9632944869074951,0.7455043311129249,0.6417014893389049,0.9987422826149838,0.8064327769938202,0.795924104005622,0.5100493953329926,0.9979829471844024,0.8779118274158731,0.7698896079177769,0.5683511269276393,8787413,24455,11066,66292,2526,15912,28315,9666,7260,5989,3344,5753,8787413,870,8434,1762,14817,66292,504,591,5393,876,28315,991,4245,780,728,5989,4,4,15536,0.8692713697213765,11066,1095,1867,1508
BraTS-GLI-00053-000,"torch.Size([1, 4, 240, 240, 155])",0.9596559405326843,0.9350319504737854,0.8862313628196716,3.316624879837036,1.7320507764816284,1.4142135381698608,131650,795.8754,4191.90869140625,974.0465,2623.2097,0.999404788017273,0.9078897833824158,0.9332731366157532,0.8864786624908447,9339,94314,27997,8796350,0.9991254722870041,0.9049888782967906,0.9602053627477356,0.8857254985907453,0.9996902124176505,0.9148731127529715,0.9082214729520538,0.8867378647712255,0.9994077625722312,0.9099041533546326,0.9334902627477905,0.8862313925677364,8793625,7697,2725,8544,897,795,85658,3550,8656,24826,3203,3171,8793625,31,1714,980,38,8544,0,757,7170,20,85658,1466,489,846,1836,24826,4,4,7650,0.9903267973843264,2725,757,1486,2682
BraTS-GLI-01038-000,"torch.Size([1, 4, 240, 240, 155])",0.9678031802177429,0.979765772819519,0.9616266489028931,1.0,1.0,1.0,78007,328.49167,581.89599609375,594.88477,255.98401,0.9997062683105469,0.9538896679878235,0.9279178380966187,0.9608712196350098,9265,37219,31523,8849993,0.999826288014472,0.9499946689412517,0.9088082635284445,0.9585802546967596,0.9995987567447794,0.9616837560712358,0.9502942045729332,0.9646924467848872,0.9997125094332843,0.9558034756490024,0.9290883538883854,0.9616266384176324,8846442,1537,3551,8910,469,355,35369,3549,1850,30410,1314,1113,8846442,3,3166,382,1,8910,23,331,1249,0,35369,601,287,466,360,30410,4,4,5332,0.99512378094337,3551,354,601,826
BraTS-GLI-01455-000,"torch.Size([1, 4, 240, 240, 155])",0.946413516998291,0.9433925151824951,0.9035314321517944,2.4494898319244385,3.605551242828369,2.2360680103302,175646,337.18408,576.5040283203125,592.0368,343.73444,0.998857855796814,0.8313848376274109,0.916557788848877,0.9032224416732788,15982,112303,47361,8752354,0.9999207687356179,0.9863542739443872,0.8675614501846484,0.830410391632895,0.9978154448506081,0.7191215117006633,0.9727166682991549,0.9907729988809358,0.9988669974402788,0.8318014040674532,0.9171347253356169,0.9035314052451188,8733234,692,19120,11493,159,4489,109239,16676,3064,46924,9583,437,8733234,54,15417,3649,9,11493,958,3522,637,15,109239,2412,46,90,301,46924,4,4,26418,0.9056703762582687,19120,4480,2427,391
BraTS-GLI-01436-000,"torch.Size([1, 4, 240, 240, 155])",0.9085649251937866,0.9444020390510559,5.960464477539063e-08,3.316624879837036,1.7320507764816284,,61746,36.44714,0.0,783.3733,328.53903,0.9993051886558533,0.942912757396698,0.6160110235214233,5.960464477539063e-08,43406,18340,0,8866254,0.9998901305876444,0.9087050190908897,0.5348307421765717,0.0,0.9987301288684037,0.9814541768419113,0.7296619411123227,0.0,0.9993097930947936,0.9436795994993742,0.6172366873457715,0.0,8854995,973,11259,42601,4280,805,13382,11639,4958,0,130,0,8854995,210,11040,9,112,42601,599,94,861,4070,13382,27,0,0,0,0,3,4,16049,0.8305813446315468,11259,693,4097,0
BraTS-GLI-01083-000,"torch.Size([1, 4, 240, 240, 155])",0.9867024421691895,0.9863681793212891,0.9610373973846436,1.0,1.0,1.0,119484,138.49536,598.1942138671875,479.44495,273.4544,0.9998039603233337,0.9822350740432739,0.9814561605453491,0.9596861004829407,15606,87254,16624,8808516,0.999799860799383,0.9962450592885376,0.984566374938185,0.9504647605600659,0.9998399276336672,0.9690503652441369,0.981169917711509,0.9718479307025987,0.999819893815115,0.9824595595400507,0.9828652120752898,0.9610374159776337,8807106,1763,1410,15123,57,483,85611,1342,1643,16156,842,468,8807106,0,1223,187,11,15123,43,429,1417,0,85611,226,335,57,76,16156,4,4,2241,0.9973226238241977,1410,472,226,133
BraTS-GLI-00096-001,"torch.Size([1, 4, 240, 240, 155])",0.9837371706962585,0.987164318561554,0.9758949875831604,1.0,1.0,1.0,97764,337.7153,758.794921875,807.9769,532.0545,0.9998107552528381,0.9824492931365967,0.9768047332763672,0.9750989079475403,5705,77614,14445,8830236,0.9999746246343371,0.996043165467626,0.9617855049327131,0.9641264693960275,0.9996601449836675,0.9707274320771253,0.9935707475455459,0.9879543094496366,0.9998173600801237,0.9832223701731025,0.9774197841475858,0.9758949635860088,8827235,224,3001,5538,22,167,77115,3064,499,14271,531,174,8827235,0,2912,89,0,5538,0,167,222,2,77115,275,2,20,152,14271,4,4,3617,0.9988941111390686,3001,167,277,172
BraTS-GLI-01408-000,"torch.Size([1, 4, 240, 240, 155])",0.9778470396995544,0.9668670892715454,0.9459459185600281,1.0,1.4142135381698608,1.0,45408,276.29587,534.2938232421875,698.6931,365.03644,0.9998791813850403,0.9332211017608643,0.9616124033927917,0.9450251460075378,4514,29721,11173,8882592,0.9998324999228915,0.9706163401815576,0.9672597864768683,0.9654272667971298,0.999943484964749,0.9000886132033673,0.960230140304835,0.9272352993824398,0.9998879893640554,0.9340229885057472,0.963732144666194,0.9459459459459459,8882090,1488,502,4063,123,451,28539,966,1182,10360,371,813,8882090,0,479,23,43,4063,159,249,1083,0,28539,99,362,123,328,10360,4,4,1460,0.9986301369794615,502,408,99,451
BraTS-GLI-01258-000,"torch.Size([1, 4, 240, 240, 155])",0.9453955292701721,0.9308302402496338,0.8354388475418091,1.4142135381698608,3.0,1.7320507764816284,59246,328.93774,510.44073486328125,211.01942,438.93405,0.9996216297149658,0.9002980589866638,0.9140729308128357,0.8351859450340271,6796,43785,8665,8868754,0.9997891914425937,0.9623241795043537,0.8861290737013404,0.8002536461636017,0.9994633970003002,0.8456444967628016,0.9451638689048761,0.8738603577611079,0.9996262676760221,0.9002192982456141,0.9146949285532728,0.8354388481271032,8863995,1869,4759,5747,225,1049,41384,5318,2401,7572,1890,1093,8863995,0,4697,62,81,5747,123,845,1408,10,41384,983,380,215,498,7572,4,4,7433,0.9826449616561514,4759,968,993,713
BraTS-GLI-00097-001,"torch.Size([1, 4, 240, 240, 155])",0.9716429710388184,0.9871500134468079,0.9748839139938354,1.0,1.0,1.0,23668,382.92496,578.7392578125,565.4593,332.54227,0.9999198317527771,0.9200536012649536,0.9027672410011292,0.9730828404426575,2097,7384,14187,8904332,0.9999740549312142,0.9289145052833814,0.8580778087504545,0.9730356014324837,0.9998723093433624,0.9222699093943729,0.9588299024918743,0.9767392683442588,0.9999231795490482,0.925580282364202,0.9056603773584906,0.9748839172646686,8903195,231,1137,1934,148,163,7080,1171,304,13857,384,330,8903195,0,1074,63,0,1934,8,155,138,0,7080,166,93,148,89,13857,4,4,1703,0.9770992366354839,1137,163,166,237
BraTS-GLI-00549-000,"torch.Size([1, 4, 240, 240, 155])",0.9704054594039917,0.9822826981544495,0.820536732673645,1.0,1.0,4.123105525970459,107095,801.05927,4449.55517578125,993.8472,2586.7278,0.9996428489685059,0.17636388540267944,0.9649254083633423,0.8203096985816956,3003,96733,7359,8820905,0.999382931262327,1.0,0.9882923765067744,0.7189448931602086,0.9999145212424349,0.09623709623709624,0.9433388812504523,0.9555646147574399,0.9996486555805791,0.1755771567436209,0.9652925433446521,0.820536756126021,8820151,5446,754,289,0,2714,91252,1081,5481,7032,2749,327,8820151,0,754,0,0,289,0,2714,5446,0,91252,35,0,0,327,7032,4,4,3830,0.9945169712767767,754,2714,35,327
BraTS-GLI-01260-000,"torch.Size([1, 4, 240, 240, 155])",0.954373300075531,0.9602252840995789,0.8882261514663696,1.7320507764816284,1.4142135381698608,2.0,130505,322.5816,611.0120239257812,205.39384,349.6222,0.9993306398391724,0.7817820906639099,0.9223095774650574,0.8885175585746765,13856,85940,30709,8797495,0.9991130931246538,0.9912445971406406,0.9592957498680473,0.8027506048175029,0.9995537366034308,0.6454965357967667,0.8882359785897137,0.994073398677912,0.9993333662899948,0.781852353686787,0.9223993136532257,0.8882261373059633,8793569,7806,3926,8944,79,4912,76335,3239,9605,30527,7501,182,8793569,0,2824,1102,141,8944,334,4437,7642,1,76335,1962,23,78,81,30527,4,4,10819,0.9987059802190602,3926,4771,1963,159
BraTS-GLI-00352-000,"torch.Size([1, 4, 240, 240, 155])",0.9399969577789307,0.8290308713912964,0.7262448072433472,67.15094757080078,3.605551242828369,3.1622776985168457,44170,313.74286,766.7880859375,810.9917,318.83676,0.9996666312217712,0.6354508399963379,0.7882571220397949,0.7211145162582397,4729,26686,12755,8883830,0.9999144125638753,0.8947772657450077,0.8286440816996145,0.5815335282467227,0.999461718650627,0.49270458870797207,0.7571011017012665,0.9668365346922775,0.9996880143583201,0.6354834310650485,0.7912587138717004,0.7262448102234916,8879048,760,4782,2330,274,2399,20204,4178,6482,12332,8874,423,8879048,21,3865,896,0,2330,140,2259,706,57,20204,5719,54,196,173,12332,4,4,13326,0.8907399069481534,4782,2399,5776,369
BraTS-GLI-00677-000,"torch.Size([1, 4, 240, 240, 155])",0.961432933807373,0.9427053332328796,0.9219626784324646,4.0,2.8284270763397217,2.2360680103302,181191,2455.9282,5869.8974609375,914.65247,1778.9332,0.9991921782493591,0.9397873282432556,0.9533496499061584,0.9191715717315674,5795,147854,27542,8746809,0.9988740711086647,0.9650187399607353,0.9762068111893057,0.9105846524310351,0.9995551520560241,0.9330457290767903,0.9334952047289894,0.9336286398954324,0.9992144955233788,0.9487629408668188,0.9543733728853993,0.9219626754629713,8742918,9855,3891,5407,196,388,138021,3364,9833,25714,2525,1828,8742918,1,2808,1082,4,5407,5,379,8739,30,138021,1064,1112,165,551,25714,4,4,6085,0.9413311421512879,3891,384,1094,716
BraTS-GLI-00126-000,"torch.Size([1, 4, 240, 240, 155])",0.9776393175125122,0.951533854007721,0.9249554872512817,1.0,3.316624879837036,2.2360680103302,154557,461.49374,591.1979370117188,652.3634,393.55692,0.9995856881141663,0.9541234374046326,0.9260181784629822,0.9229031205177307,21368,78725,54464,8773443,0.9996608704583287,0.9433928249504236,0.9448824070424385,0.9025033628565938,0.9995487518412098,0.9795956570572819,0.9134963480469991,0.9485531727379554,0.9996048080058808,0.9611534576177794,0.9289243388122841,0.9249554638473865,8769484,2975,3959,20932,1256,436,71915,4195,6810,51662,5581,2802,8769484,0,2313,1646,2,20932,0,434,2894,415,71915,3501,79,841,1882,51662,4,4,11032,0.9754350978961426,3959,434,3916,2723
BraTS-GLI-00729-001,"torch.Size([1, 4, 240, 240, 155])",0.9443974494934082,0.9708737730979919,0.9558270573616028,3.605551242828369,1.0,1.0,13036,338.09113,504.09747314453125,592.13837,310.8895,0.9999101161956787,0.9763637185096741,0.9054647088050842,0.955398440361023,940,8977,3119,8914964,0.9999771142942435,0.990174672489083,0.8640289214701747,0.9344563552833078,0.9998533925655785,0.9648936170212766,0.9584493706137908,0.9781981404296248,0.9999152496028202,0.9773706896551724,0.9087932400316874,0.9558270676691729,8913657,204,1307,907,9,33,8604,1354,373,3051,214,68,8913657,0,1295,12,0,907,0,33,204,0,8604,169,0,9,59,3051,4,4,1577,0.7507926442564947,1307,33,169,68
BraTS-GLI-00184-000,"torch.Size([1, 4, 240, 240, 155])",0.9713718295097351,0.9686067700386047,0.9350624084472656,2.0,3.0,1.0,78134,343.92953,818.3390502929688,905.2902,469.52634,0.9997419118881226,0.8896472454071045,0.9637402296066284,0.9347516894340515,2881,65434,9819,8849866,0.9996827492175497,0.9927257167308515,0.9777540543510683,0.8877700476016112,0.9998155904281488,0.8052759458521347,0.9517987590549256,0.987676952846522,0.9997491654100457,0.8892295898811805,0.9646018384431314,0.9350624306995131,8848234,2808,1632,2320,17,561,62280,1417,3154,9698,1226,121,8848234,0,1303,329,0,2320,23,538,2795,0,62280,359,13,17,91,9698,4,4,2660,0.9654135338309572,1632,561,359,108
BraTS-GLI-01044-000,"torch.Size([1, 4, 240, 240, 155])",0.9488550424575806,0.9598469734191895,0.9392939209938049,2.0,2.4494898319244385,1.7320507764816284,186387,302.16885,609.3001708984375,522.26404,279.87643,0.998855471611023,0.8367434144020081,0.9344173669815063,0.9370085000991821,8037,142392,35958,8741613,0.9993826780915306,0.9212827988338192,0.9174068574514039,0.8908147741726313,0.9983846230667041,0.7863630707975613,0.9545690769144334,0.9933533566939207,0.9988834012723458,0.8484929851647983,0.9356190974421101,0.9392939320228781,8727492,5391,14121,6320,540,1717,135923,12237,6469,35719,4378,239,8727492,241,11951,1929,15,6320,184,1518,5332,206,135923,931,44,93,102,35719,4,4,17155,0.9417662489064752,14121,1702,1137,195
BraTS-GLI-00814-000,"torch.Size([1, 4, 240, 240, 155])",0.9822471141815186,0.9733649492263794,0.9656758904457092,1.0,1.4142135381698608,1.0,129868,367.00043,549.708984375,509.13138,363.89468,0.9997347593307495,0.96003657579422,0.962857723236084,0.9645890593528748,5264,88745,35859,8798132,0.9995492821406314,0.9618233618233618,0.9752486672359281,0.9838532322472365,0.9999336222734553,0.9620060790273556,0.9523578793171447,0.9481580635265903,0.9997414152681585,0.9619147117485042,0.963667356490904,0.9656759021259071,8797548,3967,584,5064,201,200,84517,2145,4228,34000,558,1859,8797548,0,575,9,0,5064,50,150,3809,20,84517,399,158,181,1520,34000,4,4,2904,0.9975895316770056,584,200,419,1701
BraTS-GLI-01440-000,"torch.Size([1, 4, 240, 240, 155])",0.8968360424041748,0.7225488424301147,5.960464477539063e-08,3.0,8.602325439453125,,35439,49.783768,0.0,503.87854,219.40167,0.9995542168617249,0.7268953323364258,0.6042912006378174,5.960464477539063e-08,20173,15266,0,8892561,0.9998429258282484,0.9120102278709483,0.4733076295692148,0.0,0.9992762489905889,0.6011500520497695,0.8363028953229399,0.0,0.9995595070933868,0.7246489393486705,0.604498106060606,0.0,8886125,1396,6436,12127,1170,8046,12767,14207,2499,0,208,0,8886125,49,6329,58,128,12127,7878,40,1268,1121,12767,110,0,0,0,0,3,4,15585,0.9124157844074992,6436,7918,1231,0
BraTS-GLI-01464-000,"torch.Size([1, 4, 240, 240, 155])",0.8980408310890198,0.8831246495246887,0.9478516578674316,2.8284270763397217,3.0,1.0,30490,288.87866,120.5706787109375,290.4352,183.94911,0.9996141195297241,0.40573835372924805,0.8038572669029236,0.9471353888511658,2287,19594,8609,8897510,0.9999527639924863,0.7933884297520661,0.692,0.9607445412241976,0.9992797985054246,0.29383471797114125,0.96238644483005,0.935300267162272,0.9996161679848572,0.4288449266113593,0.8050977713261037,0.9478516774573278,8891102,420,6408,672,175,1615,18857,8393,737,8052,329,557,8891102,0,6385,23,0,672,1477,138,418,151,18857,168,2,24,531,8052,4,4,8897,0.8840058446657479,6408,1615,319,555
BraTS-GLI-00539-000,"torch.Size([1, 4, 240, 240, 155])",0.9532567262649536,0.9758198857307434,0.9152219295501709,2.2360680103302,1.4142135381698608,1.0,131085,2288.8706,4018.516357421875,879.88226,1034.0057,0.9993178248405457,0.9457516074180603,0.9104728698730469,0.9134091138839722,31705,67607,31773,8796915,0.9988170451338674,0.9686327430715556,0.9741383656253676,0.9092377461638814,0.9998389208034862,0.9282132155811387,0.8574555889183073,0.9212853680798162,0.9993277217356528,0.9479923333387021,0.9120803046036691,0.915221911298013,8795498,10417,1417,29429,953,2276,57970,1539,9637,29272,2922,2501,8795498,177,844,396,35,29429,24,2217,9137,191,57970,309,1245,585,671,29272,4,4,5414,0.9966752862929503,1417,2241,500,1256
BraTS-GLI-00799-000,"torch.Size([1, 4, 240, 240, 155])",0.9772928357124329,0.9786189794540405,0.964809775352478,1.0,1.0,1.0,197715,524.1469,808.0214233398438,724.28503,575.30634,0.9994531273841858,0.938335657119751,0.9491968750953674,0.9633316397666931,19456,107885,70374,8730285,0.9997121325363805,0.9255853258438137,0.9325949733353514,0.9721164387513703,0.9992487072300618,0.95703125,0.9709412800667377,0.957612186318811,0.9994803661645564,0.9410456624466177,0.9513818878686321,0.9648098040057839,8723726,2512,6559,18620,1497,836,104750,7571,3135,67391,1933,2983,8723726,31,5935,593,43,18620,180,613,2037,371,104750,727,432,1095,1456,67391,4,4,11001,0.9734569584574371,6559,793,1098,2551
BraTS-GLI-00652-000,"torch.Size([1, 4, 240, 240, 155])",0.9809547662734985,0.9513789415359497,0.8809598088264465,1.0,2.4494898319244385,4.242640495300293,181575,870.78174,1486.29345703125,278.70563,710.6909,0.9995847940444946,0.8837167024612427,0.9616727828979492,0.8790424466133118,16218,139570,25787,8746425,0.9996979905335298,0.9253485924756643,0.9530803095732152,0.8878648233486943,0.9995075702358392,0.8674929091133309,0.9740990184136992,0.8741613991546128,0.9996027713161099,0.8954872382407231,0.9634750441148332,0.8809598249179302,8742118,2641,4307,14069,1135,2149,135955,6693,3615,22542,2847,3245,8742118,0,4264,43,12,14069,498,1639,2356,94,135955,1165,273,1041,1931,22542,4,4,10675,0.9999063231840749,4307,2137,1259,2972
BraTS-GLI-00412-000,"torch.Size([1, 4, 240, 240, 155])",0.9621286392211914,0.0,0.0,1.4142135381698608,22.847318649291992,20.247220993041992,50946,355.67178,605.0,856.1685,409.8095,0.9997710585594177,0.0,0.9402486085891724,0.0006593465805053711,0,50924,22,8877054,0.9999961681998,0.0,0.924864916105792,0.0,0.999552328959585,0.0,0.957937318356767,0.0,0.9997741993202544,0.0,0.941110650242599,0.0,8873080,34,3974,0,986,0,48782,3963,2142,0,1155,22,8873080,0,3941,33,0,0,0,0,34,986,48782,1122,0,0,22,0,3,4,6104,0.9616644823051087,3974,0,2108,22
BraTS-GLI-00121-000,"torch.Size([1, 4, 240, 240, 155])",0.9322710633277893,0.9551202058792114,0.9421478509902954,2.0,1.0,1.4142135381698608,66816,909.88104,1963.9315185546875,1378.8027,840.90845,0.999466061592102,0.5627043843269348,0.9136577844619751,0.9419574737548828,736,48139,17941,8861184,0.9997029508463248,0.5402010050251256,0.8891396056116943,0.9131230712903394,0.9992444576255273,0.5842391304347826,0.9413365462514801,0.9730784237222005,0.9994736516542441,0.5613577023498695,0.9144938650306749,0.9421478683216405,8854489,2631,6695,430,366,306,45315,5650,2824,17458,1661,483,8854489,26,5478,1191,37,430,67,202,2556,0,45315,268,38,340,105,17458,4,4,7677,0.9963527419551956,6695,269,268,445
